550, 0.316224366, 1.33461952, 4.68519926
551, 0.417919099, 1.40009665, 5.18952703
552, -0.346831471, 1.5109638, 1.54296362
553, -0.348923922, 1.49821138, 2.1372571
554, 1.23743713, 0.744271517, 4.90828514
555, 1.04279089, 1.04972017, 4.53465796
556, 0.812799573, 1.31645489, 1.4084177
557, -1.2759552, -0.773307681, 2.16194415
558, -1.5261476, 0.223454297, 1.54556549
559, 1.41499281, 0.225333467, 4.22423792
560, 1.52155173, -0.198635921, 3.68391228
561, 1.06225288, 1.13238645, 5.3985343
562, -1.3732096, -0.689571023, 1.54943204
563, -1.14341116, 1.03251946, 2.13695073
564, 1.28773201, 0.8526963, 1.55387449
565, 0.336205214, 1.37091076, 2.1212461
566, 0.943525136, -1.23494327, 1.60948193
567, 0.537382066, 1.30949068, 4.24550104
568, 0., 1., 0.
569, 0., 1., 7.
570, -0.587785244, 0.809017003, 0.
571, -0.95105654, 0.309017003, 0.
572, -0.95105654, -0.309017003, 0.
573, -0.587785244, -0.809017003, 0.
574, 0., -1., 0.
575, 0.587785244, -0.809017003, 0.
576, 0.95105654, -0.309017003, 0.
577, 0.95105654, 0.309017003, 0.
578, 0.587785244, 0.809017003, 0.
579, 0.587785244, 0.809017003, 7.
580, 0.95105654, 0.309017003, 7.
581, 0.95105654, -0.309017003, 7.
582, 0.587785244, -0.809017003, 7.
583, 0., -1., 7.
584, -0.587785244, -0.809017003, 7.
585, -0.95105654, -0.309017003, 7.
586, -0.95105654, 0.309017003, 7.
587, -0.587785244, 0.809017003, 7.
588, 0.00314752478, 0.372958571, 0.
589, 0.516169727, -0.000389713648, 0.
590, 0.00151131151, -0.374379456, 0.
591, -0.512170792, -0.000236816355, 0.
592, 0.587785244, 0.809017003, 6.36363649
593, 0.95105654, 0.309017003, 6.36363649
594, 0.95105654, -0.309017003, 6.36363649
595, 0.587785244, -0.809017003, 6.36363649
596, 0., -1., 6.36363649
597, -0.587785244, -0.809017003, 6.36363649
598, -0.95105654, -0.309017003, 6.36363649
599, -0.95105654, 0.309017003, 6.36363649
600, -0.587785244, 0.809017003, 6.36363649
601, 0., 1., 6.36363649
602, 0.587785244, 0.809017003, 5.72727251
603, 0.95105654, 0.309017003, 5.72727251
604, 0.95105654, -0.309017003, 5.72727251
605, 0.587785244, -0.809017003, 5.72727251
606, 0., -1., 5.72727251
607, -0.587785244, -0.809017003, 5.72727251
608, -0.95105654, -0.309017003, 5.72727251
609, -0.95105654, 0.309017003, 5.72727251
610, -0.587785244, 0.809017003, 5.72727251
611, 0., 1., 5.72727251
612, 0.587785244, 0.809017003, 5.090909
613, 0.95105654, 0.309017003, 5.090909
614, 0.95105654, -0.309017003, 5.090909
615, 0.587785244, -0.809017003, 5.090909
616, 0., -1., 5.090909
617, -0.587785244, -0.809017003, 5.090909
618, -0.95105654, -0.309017003, 5.090909
619, -0.95105654, 0.309017003, 5.090909
620, -0.587785244, 0.809017003, 5.090909
621, 0., 1., 5.090909
622, 0.587785244, 0.809017003, 4.4545455
623, 0.95105654, 0.309017003, 4.4545455
624, 0.95105654, -0.309017003, 4.4545455
625, 0.587785244, -0.809017003, 4.4545455
626, 0., -1., 4.4545455
627, -0.587785244, -0.809017003, 4.4545455
628, -0.95105654, -0.309017003, 4.4545455
629, -0.95105654, 0.309017003, 4.4545455
630, -0.587785244, 0.809017003, 4.4545455
631, 0., 1., 4.4545455
632, 0.587785244, 0.809017003, 3.81818175
633, 0.95105654, 0.309017003, 3.81818175
634, 0.95105654, -0.309017003, 3.81818175
635, 0.587785244, -0.809017003, 3.81818175
636, 0., -1., 3.81818175
637, -0.587785244, -0.809017003, 3.81818175
638, -0.95105654, -0.309017003, 3.81818175
639, -0.95105654, 0.309017003, 3.81818175
640, -0.587785244, 0.809017003, 3.81818175
641, 0., 1., 3.81818175
642, 0.587785244, 0.809017003, 3.18181825
643, 0.95105654, 0.309017003, 3.18181825
644, 0.95105654, -0.309017003, 3.18181825
645, 0.587785244, -0.809017003, 3.18181825
646, 0., -1., 3.18181825
647, -0.587785244, -0.809017003, 3.18181825
648, -0.95105654, -0.309017003, 3.18181825
649, -0.95105654, 0.309017003, 3.18181825
650, -0.587785244, 0.809017003, 3.18181825
651, 0., 1., 3.18181825
652, 0.587785244, 0.809017003, 2.5454545
653, 0.95105654, 0.309017003, 2.5454545
